subid,trial,person,role,target,rep_num,age,experiment,utterance,correct
25,1,parent,director,K1,1,4,adult-child,"So to me this looks kind of like a dog standing up on its back legs and the head looks kind of like an arrow, and it does not look so much like a person running And it has, kind of, it has some long pieces and some triangles, and at the very top it has an arrow that's going diagonally, and the arrow is a square and a triangle Like if you're drawing an aeroplane or something, and the it kinda looks like it has a tail at the back? and then an arm sticking out front And it's big do you think you know which one it is, from the way I described it? okay, so it starts out- look at the bottom: it has kind of like a triangle attached to a rectangle, and then the rectangle goes up And it kinda looks like it goes straight up and a little diagonal, and it has a triangle sticking out at the bottom going sideways, and on the other side sticking the other direction it's like maybe some arms coming out You know which one it is? I think it kinda looks like a dog, you can interpret it the way you want yeah, press it!",TRUE
25,2,child,director,E1,1,4,adult-child,"it kinda looks like a diamond at the top, a triangle here, a triangle going down, triangle going up, one triangle, two triangles and then triangles xxx and it, is has, it has a pointy on its side the bottom part of xxx",TRUE
25,2,parent,matcher,E1,1,4,adult-child,Can you describe it a little more? it has a pointy thing on the side of it?,TRUE
25,3,child,matcher,F1,1,4,adult-child,"dancing i don't know okay, xxx okay, a box on its head?",TRUE
25,3,parent,director,F1,1,4,adult-child,"so, to me this looks kinda like someone who's having fun it looks like someone who's having fun, not someone who's just sitting there being bored, someone kind of active, maybe jumping? and the legs are kind of far apart And the head is kind of sticking up so, it looks like the person is kind of joyful, almost yeah, dancing, yeah! so do you know which one i'm talking about? just, okay, it looks like it's dancing and it looks like the arm is sticking up into the sky and it looks like there are two feet on the ground, the feet are triangles, he has two triangle feet it's head does look like a box",TRUE
25,4,child,director,B1,1,4,adult-child,it looks like someone walking with their head down and box-,TRUE
25,4,parent,matcher,B1,1,4,adult-child,someone's walking with their head down?,TRUE
25,5,child,matcher,A1,1,4,adult-child,okay,TRUE
25,5,parent,director,A1,1,4,adult-child,this one looks like someone is standing up and marching,TRUE
25,6,child,director,C1,1,4,adult-child,this looks like a cat and walking with their head down,TRUE
25,6,parent,matcher,C1,1,4,adult-child,a cat?,TRUE
25,7,child,matcher,D1,1,4,adult-child,okay,TRUE
25,7,parent,director,D1,1,4,adult-child,this looks to me like someone who is lying down on the ground and maybe reading a book,TRUE
25,8,child,director,H1,1,4,adult-child,"this looks like someone is standing up, this looks like they're reading a book, and uh xxx",TRUE
25,9,parent,director,I1,1,4,adult-child,"this looks to me like someone is holding a bowl of soup about to serve it to someone, they're about to serve the soup to someone",TRUE
25,10,child,director,G1,1,4,adult-child,"this looks like someone sitting, and their arms, their arms, are like, this so their arms, are like, they they they have, they have, a xxx in the box",TRUE
25,10,parent,matcher,G1,1,4,adult-child,can you use words?,TRUE
25,11,child,director,F1,2,4,adult-child,"a triangle on top, another triangle, look! like this... and then it has another triangle, and the arm is a triangle, and triangle, triangle",FALSE
25,12,parent,director,C1,2,4,adult-child,"to me this looks like someone is sort of kneeling on the ground like, or when yyy used to pray? at daycare? and she would pray and kneel on the ground on her rug, remember that? this kinda looks like that to me, someone's kneeling to pray",TRUE
25,13,child,director,K1,2,4,adult-child,"this looks like the two-headed xxx and um doing this with his arms, oh and it's got a tail in the back, and xxx and a triangle",TRUE
25,13,parent,matcher,K1,2,4,adult-child,can you use words instead of gestures?,TRUE
25,14,child,matcher,G1,2,4,adult-child,a girl?,TRUE
25,14,parent,director,G1,2,4,adult-child,"to me this looks like someone is sitting on a chair, sitting very straight up, and it looks like maybe they are wearing a dress, they're facing forward it could be a girl wearing a dress, yeah you know which one it is?",TRUE
25,15,child,director,A1,2,4,adult-child,"this is like somebody is running, and he has a triangle and another triangle",TRUE
25,16,parent,director,H1,2,4,adult-child,"to me this one looks like the person is standing very still and holding an upside down hat like he used to wear, like a magician wears",TRUE
25,17,child,director,D1,2,4,adult-child,"this one looks like, like lying down and xxx and reading a book",TRUE
25,18,parent,director,B1,2,4,adult-child,"to me this looks like a person standing and walking and a little bit sad, cause their head is down",TRUE
25,19,child,director,I1,2,4,adult-child,"this is a, this is a person that looks, this looks like a person giving up some pie, that someone",TRUE
25,20,parent,director,E1,2,4,adult-child,"this to me looks like someone who's jumping for joy and dancing because they're happy and they're, they have two feet, and the feet are sort of parallel to each other, and but one's higher than the, right above the other, cause they're jumping, and their arms are up like an angel's arms",TRUE
25,21,child,matcher,A1,3,4,adult-child,"i don't know, tell me more",TRUE
25,21,parent,director,A1,3,4,adult-child,"to me this looks like someone who's walking and marching forward someone's marching and one of their legs is sticking out and the other leg is on the ground it looks like someone's, um, someone is marching, they have one leg down, one leg sticking out, and there's a triangle sticking out above the leg",TRUE
25,22,child,director,C1,3,4,adult-child,"this is xxx laying down with their head going like xxx, and their xxx going like this",TRUE
25,23,child,matcher,I1,3,4,adult-child,"the pasta like this, and going like this",TRUE
25,23,parent,director,I1,3,4,adult-child,"this looks like someone is serving a bowl of pasta to a person they're holding out a bowl that looks like a triangle, and they're a little stooped down, because they're going to serve",TRUE
25,24,child,director,E1,3,4,adult-child,it looks like someone with their arms sticking out and the xxx at the top,TRUE
25,25,parent,director,F1,3,4,adult-child,"to me this looks like a person, there are two triangles which look like feet, and the triangles are both touching the ground, but one's a little bit higher than the other but they're both on the ground, and then it kinda looks like their head is a square that's a little bit diagonal, and it looks kinda like a, at least one arm, going up to the sky",TRUE
25,26,child,director,B1,3,4,adult-child,"so someone walking xxx, and they have a body, and um and they have a xxx it's a diamond head and triangle feet, and xxx",TRUE
25,26,parent,matcher,B1,3,4,adult-child,"can you say a little more about it? i didn't quite hear what you said, can you say it louder? okay",TRUE
25,27,parent,director,K1,3,4,adult-child,"this one looks like, it's a, the head is a square that's wearing a triangle hat if the head is a square, then it's wearing a triangle hat and it, it has its feet on the ground kinda leaning forward and to me it almost looks like a dog the triangle sticking out of its bottom",TRUE
25,28,child,director,G1,3,4,adult-child,i have a person sitting on a chair with their head down and triangle feet and they xxx,TRUE
25,29,parent,director,D1,3,4,adult-child,"this one to me looks like someone who is lying on the ground on their tummy reading a book or something, and they have one foot sticking up in the air",TRUE
25,30,child,director,H1,3,4,adult-child,a person is holding a hat and they have a diamond head,TRUE
25,31,child,director,F1,4,4,adult-child,"triangle a triangle like an arm, sticking up",TRUE
25,31,parent,matcher,F1,4,4,adult-child,"i can't hear you, what?",TRUE
25,32,parent,director,G1,4,4,adult-child,"to me this looks like somebody who's sitting on a little chair or bench or stool, and it looks like it's uh wearing a skirt, her head is facing down a little bit, looks like she's sitting very still do you know which one I'm talking about?",TRUE
25,33,child,director,D1,4,4,adult-child,i have a person on their tummy and reading a book,TRUE
25,34,parent,director,H1,4,4,adult-child,"this one looks to me like a person who's holdin an upside down hat, like yyy used to wear",TRUE
25,35,child,director,A1,4,4,adult-child,"it's a diamond head, and a triangle and triangle, and a",TRUE
25,36,parent,director,C1,4,4,adult-child,"to me this looks like someone kneeling down to pray, like yyy used to",TRUE
25,37,child,director,I1,4,4,adult-child,i have someone giving you some soup,TRUE
25,38,parent,director,B1,4,4,adult-child,"this looks to me like a person who is walking, she's a little bit sad, so her head is facing down and their feet are on the ground, their feet are triangles, you can see both feet",TRUE
25,39,child,director,K1,4,4,adult-child,"i have a person, kinda looks like a dog",TRUE
25,40,child,matcher,E1,4,4,adult-child,their arms up?,TRUE
25,40,parent,director,E1,4,4,adult-child,"i have a person who looks like they're jumping for joy person who's kind of joyful their arms are up, their arms kinda look like angel wings",TRUE
26,1,child,matcher,C1,1,4,adult-child,yeah,TRUE
26,1,parent,director,C1,1,4,adult-child,do you have a picture that looks like a person who is kneeling down on their hands and knees?,TRUE
26,2,child,director,G1,1,4,adult-child,"do you have somebody that is in the box? um, pointing",FALSE
26,2,parent,matcher,G1,1,4,adult-child,and what are they doing? they're pointing? okay,FALSE
26,3,child,matcher,F1,1,4,adult-child,"is it this, is the arm is going up?",TRUE
26,3,parent,director,F1,1,4,adult-child,"do you have a picture, just a bunch of crazy shapes, it doesn't look like a person, it's just a bunch of crazy shapes yeah that might be it",TRUE
26,4,child,director,I1,1,4,adult-child,um someone holding a triangle,TRUE
26,4,parent,matcher,I1,1,4,adult-child,"okay, i think i know",TRUE
26,5,child,matcher,B1,1,4,adult-child,yeah,TRUE
26,5,parent,director,B1,1,4,adult-child,"alright, do you have a picture that looks like a person walking?",TRUE
26,6,child,director,E1,1,4,adult-child,"do you have somebody that is, that, that is touching the box?",TRUE
26,6,parent,matcher,E1,1,4,adult-child,yes,TRUE
26,7,child,matcher,D1,1,4,adult-child,"oh, it's like someone driving",TRUE
26,7,parent,director,D1,1,4,adult-child,"okay, do you have a picture that looks like it might be an airplane? or a boat or something? okay",TRUE
26,8,child,director,K1,1,4,adult-child,do you have somebody that has a tail?,TRUE
26,8,parent,matcher,K1,1,4,adult-child,yes,TRUE
26,9,parent,director,A1,1,4,adult-child,"okay, do you have this picture reminds me of maybe a ballerina dancing and she's standing on one foot and her other foot is kicking behind her",TRUE
26,10,child,director,H1,1,4,adult-child,it's pointing at the guy that's jumping,TRUE
26,10,parent,matcher,H1,1,4,adult-child,do you see someone pointing at the other? what else are they doing? okay,TRUE
26,11,child,director,A1,2,4,adult-child,someone with their foot behind them,TRUE
26,11,parent,matcher,A1,2,4,adult-child,okay,TRUE
26,12,child,matcher,K1,2,4,adult-child,"i got that one, i can see it",TRUE
26,12,parent,director,K1,2,4,adult-child,"now i'm seeing, it's not the picture of the person putting one foot behind them, it's a picture of a person who looks like they're bending over, and maybe handing something",TRUE
26,13,child,director,B1,2,4,adult-child,uh someone walking,TRUE
26,13,parent,matcher,B1,2,4,adult-child,walking? ok,TRUE
26,14,child,matcher,H1,2,4,adult-child,jumping? oh i have that one,TRUE
26,14,parent,director,H1,2,4,adult-child,"now mine, it is the person who looks like they might be handing, they're standing up and they might be handing something, they're holding something they're not jumping",TRUE
26,15,child,director,F1,2,4,adult-child,someone putting their hands up,TRUE
26,16,child,matcher,G1,2,4,adult-child,oh yeah it does,TRUE
26,16,parent,director,G1,2,4,adult-child,"now i have a picture of a person, and they're not jumping, they're just, they look like they're sitting on a block",TRUE
26,17,child,director,C1,2,4,adult-child,"uh someone, their knees on the ground and their hands on the ground",TRUE
26,18,child,matcher,I1,2,4,adult-child,"i did that one, it's like they're holding a bowl, a diamond, a half broken diamond",TRUE
26,18,parent,director,I1,2,4,adult-child,"okay, now I have a picture of a person again who's standing but they might be leaning over a little bit and they're holding a triangle i think that's it okay pick that picture",TRUE
26,19,child,director,D1,2,4,adult-child,"someone laying down on the ground, his one foot is up and the arm is, um, the arm is stretching",FALSE
26,20,child,matcher,E1,2,4,adult-child,i have that one,TRUE
26,20,parent,director,E1,2,4,adult-child,"they look like they're jumping in the air and their feet are out, their arms out",TRUE
26,21,child,matcher,C1,3,4,adult-child,"oh, i just did that one yeah",TRUE
26,21,parent,director,C1,3,4,adult-child,"okay, now my picture is the one of the person that's on the ground, they look like they might be on their hands and knees do you have it? Ok pick that one",TRUE
26,22,child,director,K1,3,4,adult-child,"uh someone leaning down and it looks like they're holding something in their hand, and it looks like it has a tail and one foot, and then it looks like it has a hat",TRUE
26,23,child,matcher,F1,3,4,adult-child,yeah,TRUE
26,23,parent,director,F1,3,4,adult-child,"okay my picture it's just a bunch of crazy shapes, there's a square in it, um, it really doesn't look like anything do you have a picture like that? okay",TRUE
